game_num,agent_name,chip_delta,won
146,MCCFRAgent,74,True
146,MCTS_Agent,-74,False
147,MCCFRAgent,4,True
147,MCTS_Agent,-4,False
148,MCCFRAgent,-100,False
148,MCTS_Agent,100,True
149,MCCFRAgent,84,True
149,MCTS_Agent,-84,False
150,MCCFRAgent,-100,False
150,MCTS_Agent,100,True
151,MCCFRAgent,82,True
151,MCTS_Agent,-82,False
152,MCCFRAgent,100,True
152,MCTS_Agent,-100,False
153,MCCFRAgent,-90,False
153,MCTS_Agent,90,True
154,MCCFRAgent,88,True
154,MCTS_Agent,-88,False
155,MCCFRAgent,-100,False
155,MCTS_Agent,100,True
156,MCCFRAgent,64,True
156,MCTS_Agent,-64,False
157,MCCFRAgent,-60,False
157,MCTS_Agent,60,True
158,MCCFRAgent,4,True
158,MCTS_Agent,-4,False
159,MCCFRAgent,-94,False
159,MCTS_Agent,94,True
160,MCCFRAgent,100,True
160,MCTS_Agent,-100,False
161,MCCFRAgent,72,True
161,MCTS_Agent,-72,False
162,MCCFRAgent,54,True
162,MCTS_Agent,-54,False
163,MCCFRAgent,2,True
163,MCTS_Agent,-2,False
164,MCCFRAgent,2,True
164,MCTS_Agent,-2,False
165,MCCFRAgent,100,True
165,MCTS_Agent,-100,False
166,MCCFRAgent,-100,False
166,MCTS_Agent,100,True
167,MCCFRAgent,80,True
167,MCTS_Agent,-80,False
168,MCCFRAgent,-100,False
168,MCTS_Agent,100,True
169,MCCFRAgent,100,True
169,MCTS_Agent,-100,False
170,MCCFRAgent,-100,False
170,MCTS_Agent,100,True
171,MCCFRAgent,100,True
171,MCTS_Agent,-100,False
172,MCCFRAgent,-100,False
172,MCTS_Agent,100,True
173,MCCFRAgent,100,True
173,MCTS_Agent,-100,False
174,MCCFRAgent,-100,False
174,MCTS_Agent,100,True
175,MCCFRAgent,60,True
175,MCTS_Agent,-60,False
176,MCCFRAgent,-84,False
176,MCTS_Agent,84,True
177,MCCFRAgent,16,True
177,MCTS_Agent,-16,False
178,MCCFRAgent,-42,False
178,MCTS_Agent,42,True
179,MCCFRAgent,-100,False
179,MCTS_Agent,100,True
180,MCCFRAgent,-100,False
180,MCTS_Agent,100,True
181,MCCFRAgent,100,True
181,MCTS_Agent,-100,False
182,MCCFRAgent,64,True
182,MCTS_Agent,-64,False
183,MCCFRAgent,-48,False
183,MCTS_Agent,48,True
184,MCCFRAgent,72,True
184,MCTS_Agent,-72,False
185,MCCFRAgent,63,True
185,MCTS_Agent,-63,False
186,MCCFRAgent,-100,False
186,MCTS_Agent,100,True
187,MCCFRAgent,99,True
187,MCTS_Agent,-99,False
188,MCCFRAgent,32,True
188,MCTS_Agent,-32,False
189,MCCFRAgent,100,True
189,MCTS_Agent,-100,False
190,MCCFRAgent,-100,False
190,MCTS_Agent,100,True
191,MCCFRAgent,-54,False
191,MCTS_Agent,54,True
192,MCCFRAgent,80,True
192,MCTS_Agent,-80,False
193,MCCFRAgent,100,True
193,MCTS_Agent,-100,False
194,MCCFRAgent,46,True
194,MCTS_Agent,-46,False
195,MCCFRAgent,-100,False
195,MCTS_Agent,100,True
196,MCCFRAgent,100,True
196,MCTS_Agent,-100,False
197,MCCFRAgent,100,True
197,MCTS_Agent,-100,False
198,MCCFRAgent,70,True
198,MCTS_Agent,-70,False
199,MCCFRAgent,-100,False
199,MCTS_Agent,100,True
200,MCCFRAgent,-100,False
200,MCTS_Agent,100,True
201,MCCFRAgent,-20,False
201,MCTS_Agent,20,True
202,MCCFRAgent,100,True
202,MCTS_Agent,-100,False
203,MCCFRAgent,100,True
203,MCTS_Agent,-100,False
204,MCCFRAgent,-100,False
204,MCTS_Agent,100,True
205,MCCFRAgent,60,True
205,MCTS_Agent,-60,False
206,MCCFRAgent,100,True
206,MCTS_Agent,-100,False
207,MCCFRAgent,-88,False
207,MCTS_Agent,88,True
208,MCCFRAgent,4,True
208,MCTS_Agent,-4,False
209,MCCFRAgent,5,True
209,MCTS_Agent,-5,False
210,MCCFRAgent,100,True
210,MCTS_Agent,-100,False
211,MCCFRAgent,16,True
211,MCTS_Agent,-16,False
212,MCCFRAgent,100,True
212,MCTS_Agent,-100,False
213,MCCFRAgent,-100,False
213,MCTS_Agent,100,True
214,MCCFRAgent,100,True
214,MCTS_Agent,-100,False
215,MCCFRAgent,-100,False
215,MCTS_Agent,100,True
216,MCCFRAgent,100,True
216,MCTS_Agent,-100,False
217,MCCFRAgent,5,True
217,MCTS_Agent,-5,False
218,MCCFRAgent,2,True
218,MCTS_Agent,-2,False
219,MCCFRAgent,12,True
219,MCTS_Agent,-12,False
220,MCCFRAgent,-88,False
220,MCTS_Agent,88,True
221,MCCFRAgent,-100,False
221,MCTS_Agent,100,True
222,MCCFRAgent,80,True
222,MCTS_Agent,-80,False
223,MCCFRAgent,60,True
223,MCTS_Agent,-60,False
224,MCCFRAgent,100,True
224,MCTS_Agent,-100,False
225,MCCFRAgent,-100,False
225,MCTS_Agent,100,True
226,MCCFRAgent,6,True
226,MCTS_Agent,-6,False
227,MCCFRAgent,100,True
227,MCTS_Agent,-100,False
228,MCCFRAgent,-72,False
228,MCTS_Agent,72,True
229,MCCFRAgent,2,True
229,MCTS_Agent,-2,False
230,MCCFRAgent,100,True
230,MCTS_Agent,-100,False
231,MCCFRAgent,-72,False
231,MCTS_Agent,72,True
232,MCCFRAgent,50,True
232,MCTS_Agent,-50,False
233,MCCFRAgent,-100,False
233,MCTS_Agent,100,True
234,MCCFRAgent,-56,False
234,MCTS_Agent,56,True
235,MCCFRAgent,-100,False
235,MCTS_Agent,100,True
236,MCCFRAgent,-75,False
236,MCTS_Agent,75,True
237,MCCFRAgent,100,True
237,MCTS_Agent,-100,False
238,MCCFRAgent,34,True
238,MCTS_Agent,-34,False
239,MCCFRAgent,72,True
239,MCTS_Agent,-72,False
240,MCCFRAgent,-65,False
240,MCTS_Agent,65,True
241,MCCFRAgent,72,True
241,MCTS_Agent,-72,False
242,MCCFRAgent,-100,False
242,MCTS_Agent,100,True
243,MCCFRAgent,65,True
243,MCTS_Agent,-65,False
244,MCCFRAgent,-100,False
244,MCTS_Agent,100,True
245,MCCFRAgent,40,True
245,MCTS_Agent,-40,False
246,MCCFRAgent,-90,False
246,MCTS_Agent,90,True
247,MCCFRAgent,-100,False
247,MCTS_Agent,100,True
248,MCCFRAgent,-72,False
248,MCTS_Agent,72,True
249,MCCFRAgent,2,True
249,MCTS_Agent,-2,False
250,MCCFRAgent,-100,False
250,MCTS_Agent,100,True
251,MCCFRAgent,60,True
251,MCTS_Agent,-60,False
252,MCCFRAgent,0,False
252,MCTS_Agent,0,False
253,MCCFRAgent,54,True
253,MCTS_Agent,-54,False
254,MCCFRAgent,-100,False
254,MCTS_Agent,100,True
255,MCCFRAgent,-66,False
255,MCTS_Agent,66,True
256,MCCFRAgent,12,True
256,MCTS_Agent,-12,False
257,MCCFRAgent,90,True
257,MCTS_Agent,-90,False
258,MCCFRAgent,-100,False
258,MCTS_Agent,100,True
259,MCCFRAgent,-100,False
259,MCTS_Agent,100,True
260,MCCFRAgent,85,True
260,MCTS_Agent,-85,False
261,MCCFRAgent,-100,False
261,MCTS_Agent,100,True
262,MCCFRAgent,100,True
262,MCTS_Agent,-100,False
263,MCCFRAgent,-54,False
263,MCTS_Agent,54,True
264,MCCFRAgent,100,True
264,MCTS_Agent,-100,False
265,MCCFRAgent,45,True
265,MCTS_Agent,-45,False
266,MCCFRAgent,6,True
266,MCTS_Agent,-6,False
267,MCCFRAgent,100,True
267,MCTS_Agent,-100,False
268,MCCFRAgent,-88,False
268,MCTS_Agent,88,True
269,MCCFRAgent,100,True
269,MCTS_Agent,-100,False
270,MCCFRAgent,-100,False
270,MCTS_Agent,100,True
271,MCCFRAgent,2,True
271,MCTS_Agent,-2,False
272,MCCFRAgent,2,True
272,MCTS_Agent,-2,False
273,MCCFRAgent,100,True
273,MCTS_Agent,-100,False
274,MCCFRAgent,-100,False
274,MCTS_Agent,100,True
275,MCCFRAgent,-69,False
275,MCTS_Agent,69,True
276,MCCFRAgent,-100,False
276,MCTS_Agent,100,True
277,MCCFRAgent,-100,False
277,MCTS_Agent,100,True
278,MCCFRAgent,2,True
278,MCTS_Agent,-2,False
279,MCCFRAgent,50,True
279,MCTS_Agent,-50,False
280,MCCFRAgent,-100,False
280,MCTS_Agent,100,True
281,MCCFRAgent,2,True
281,MCTS_Agent,-2,False
282,MCCFRAgent,100,True
282,MCTS_Agent,-100,False
283,MCCFRAgent,-100,False
283,MCTS_Agent,100,True
284,MCCFRAgent,-84,False
284,MCTS_Agent,84,True
285,MCCFRAgent,18,True
285,MCTS_Agent,-18,False
286,MCCFRAgent,65,True
286,MCTS_Agent,-65,False
287,MCCFRAgent,96,True
287,MCTS_Agent,-96,False
288,MCCFRAgent,-100,False
288,MCTS_Agent,100,True
289,MCCFRAgent,-100,False
289,MCTS_Agent,100,True
290,MCCFRAgent,80,True
290,MCTS_Agent,-80,False
291,MCCFRAgent,-90,False
291,MCTS_Agent,90,True
292,MCCFRAgent,-100,False
292,MCTS_Agent,100,True
293,MCCFRAgent,100,True
293,MCTS_Agent,-100,False
294,MCCFRAgent,-78,False
294,MCTS_Agent,78,True
295,MCCFRAgent,100,True
295,MCTS_Agent,-100,False
296,MCCFRAgent,-100,False
296,MCTS_Agent,100,True
297,MCCFRAgent,-70,False
297,MCTS_Agent,70,True
298,MCCFRAgent,88,True
298,MCTS_Agent,-88,False
299,MCCFRAgent,100,True
299,MCTS_Agent,-100,False
300,MCCFRAgent,10,True
300,MCTS_Agent,-10,False
301,MCCFRAgent,-30,False
301,MCTS_Agent,30,True
302,MCCFRAgent,10,True
302,MCTS_Agent,-10,False
303,MCCFRAgent,-88,False
303,MCTS_Agent,88,True
304,MCCFRAgent,24,True
304,MCTS_Agent,-24,False
305,MCCFRAgent,100,True
305,MCTS_Agent,-100,False
306,MCCFRAgent,100,True
306,MCTS_Agent,-100,False
307,MCCFRAgent,-100,False
307,MCTS_Agent,100,True
308,MCCFRAgent,2,True
308,MCTS_Agent,-2,False
309,MCCFRAgent,2,True
309,MCTS_Agent,-2,False
310,MCCFRAgent,-60,False
310,MCTS_Agent,60,True
311,MCCFRAgent,100,True
311,MCTS_Agent,-100,False
312,MCCFRAgent,80,True
312,MCTS_Agent,-80,False
313,MCCFRAgent,100,True
313,MCTS_Agent,-100,False
314,MCCFRAgent,100,True
314,MCTS_Agent,-100,False
315,MCCFRAgent,-70,False
315,MCTS_Agent,70,True
316,MCCFRAgent,6,True
316,MCTS_Agent,-6,False
317,MCCFRAgent,-92,False
317,MCTS_Agent,92,True
318,MCCFRAgent,100,True
318,MCTS_Agent,-100,False
319,MCCFRAgent,-36,False
319,MCTS_Agent,36,True
320,MCCFRAgent,100,True
320,MCTS_Agent,-100,False
321,MCCFRAgent,-100,False
321,MCTS_Agent,100,True
322,MCCFRAgent,-100,False
322,MCTS_Agent,100,True
323,MCCFRAgent,-80,False
323,MCTS_Agent,80,True
324,MCCFRAgent,62,True
324,MCTS_Agent,-62,False
325,MCCFRAgent,-100,False
325,MCTS_Agent,100,True
326,MCCFRAgent,50,True
326,MCTS_Agent,-50,False
327,MCCFRAgent,-90,False
327,MCTS_Agent,90,True
328,MCCFRAgent,100,True
328,MCTS_Agent,-100,False
329,MCCFRAgent,2,True
329,MCTS_Agent,-2,False
330,MCCFRAgent,-100,False
330,MCTS_Agent,100,True
331,MCCFRAgent,-48,False
331,MCTS_Agent,48,True
332,MCCFRAgent,72,True
332,MCTS_Agent,-72,False
333,MCCFRAgent,100,True
333,MCTS_Agent,-100,False
334,MCCFRAgent,78,True
334,MCTS_Agent,-78,False
335,MCCFRAgent,-66,False
335,MCTS_Agent,66,True
336,MCCFRAgent,2,True
336,MCTS_Agent,-2,False
337,MCCFRAgent,100,True
337,MCTS_Agent,-100,False
338,MCCFRAgent,10,True
338,MCTS_Agent,-10,False
339,MCCFRAgent,-100,False
339,MCTS_Agent,100,True
340,MCCFRAgent,51,True
340,MCTS_Agent,-51,False
341,MCCFRAgent,100,True
341,MCTS_Agent,-100,False
342,MCCFRAgent,40,True
342,MCTS_Agent,-40,False
343,MCCFRAgent,-100,False
343,MCTS_Agent,100,True
344,MCCFRAgent,-100,False
344,MCTS_Agent,100,True
345,MCCFRAgent,-100,False
345,MCTS_Agent,100,True
346,MCCFRAgent,4,True
346,MCTS_Agent,-4,False
347,MCCFRAgent,-80,False
347,MCTS_Agent,80,True
348,MCCFRAgent,-100,False
348,MCTS_Agent,100,True
349,MCCFRAgent,80,True
349,MCTS_Agent,-80,False
350,MCCFRAgent,-20,False
350,MCTS_Agent,20,True
351,MCCFRAgent,-100,False
351,MCTS_Agent,100,True
352,MCCFRAgent,100,True
352,MCTS_Agent,-100,False
353,MCCFRAgent,100,True
353,MCTS_Agent,-100,False
354,MCCFRAgent,80,True
354,MCTS_Agent,-80,False
355,MCCFRAgent,-100,False
355,MCTS_Agent,100,True
356,MCCFRAgent,0,False
356,MCTS_Agent,0,False
357,MCCFRAgent,-100,False
357,MCTS_Agent,100,True
358,MCCFRAgent,100,True
358,MCTS_Agent,-100,False
359,MCCFRAgent,-100,False
359,MCTS_Agent,100,True
360,MCCFRAgent,6,True
360,MCTS_Agent,-6,False
361,MCCFRAgent,0,False
361,MCTS_Agent,0,False
362,MCCFRAgent,-100,False
362,MCTS_Agent,100,True
363,MCCFRAgent,-100,False
363,MCTS_Agent,100,True
364,MCCFRAgent,-100,False
364,MCTS_Agent,100,True
365,MCCFRAgent,4,True
365,MCTS_Agent,-4,False
366,MCCFRAgent,-100,False
366,MCTS_Agent,100,True
367,MCCFRAgent,8,True
367,MCTS_Agent,-8,False
368,MCCFRAgent,100,True
368,MCTS_Agent,-100,False
369,MCCFRAgent,48,True
369,MCTS_Agent,-48,False
370,MCCFRAgent,60,True
370,MCTS_Agent,-60,False
371,MCCFRAgent,48,True
371,MCTS_Agent,-48,False
372,MCCFRAgent,100,True
372,MCTS_Agent,-100,False
373,MCCFRAgent,100,True
373,MCTS_Agent,-100,False
374,MCCFRAgent,65,True
374,MCTS_Agent,-65,False
375,MCCFRAgent,72,True
375,MCTS_Agent,-72,False
376,MCCFRAgent,-100,False
376,MCTS_Agent,100,True
377,MCCFRAgent,100,True
377,MCTS_Agent,-100,False
378,MCCFRAgent,100,True
378,MCTS_Agent,-100,False
379,MCCFRAgent,84,True
379,MCTS_Agent,-84,False
380,MCCFRAgent,-100,False
380,MCTS_Agent,100,True
381,MCCFRAgent,48,True
381,MCTS_Agent,-48,False
382,MCCFRAgent,-100,False
382,MCTS_Agent,100,True
383,MCCFRAgent,-100,False
383,MCTS_Agent,100,True
384,MCCFRAgent,93,True
384,MCTS_Agent,-93,False
385,MCCFRAgent,100,True
385,MCTS_Agent,-100,False
386,MCCFRAgent,100,True
386,MCTS_Agent,-100,False
387,MCCFRAgent,16,True
387,MCTS_Agent,-16,False
388,MCCFRAgent,16,True
388,MCTS_Agent,-16,False
389,MCCFRAgent,-100,False
389,MCTS_Agent,100,True
390,MCCFRAgent,100,True
390,MCTS_Agent,-100,False
391,MCCFRAgent,-100,False
391,MCTS_Agent,100,True
392,MCCFRAgent,100,True
392,MCTS_Agent,-100,False
393,MCCFRAgent,0,False
393,MCTS_Agent,0,False
394,MCCFRAgent,-48,False
394,MCTS_Agent,48,True
395,MCCFRAgent,44,True
395,MCTS_Agent,-44,False
396,MCCFRAgent,-100,False
396,MCTS_Agent,100,True
397,MCCFRAgent,-100,False
397,MCTS_Agent,100,True
398,MCCFRAgent,100,True
398,MCTS_Agent,-100,False
399,MCCFRAgent,-100,False
399,MCTS_Agent,100,True
400,MCCFRAgent,98,True
400,MCTS_Agent,-98,False
401,MCCFRAgent,72,True
401,MCTS_Agent,-72,False
402,MCCFRAgent,-100,False
402,MCTS_Agent,100,True
403,MCCFRAgent,72,True
403,MCTS_Agent,-72,False
404,MCCFRAgent,-92,False
404,MCTS_Agent,92,True
405,MCCFRAgent,100,True
405,MCTS_Agent,-100,False
406,MCCFRAgent,100,True
406,MCTS_Agent,-100,False
407,MCCFRAgent,-100,False
407,MCTS_Agent,100,True
408,MCCFRAgent,100,True
408,MCTS_Agent,-100,False
409,MCCFRAgent,100,True
409,MCTS_Agent,-100,False
410,MCCFRAgent,60,True
410,MCTS_Agent,-60,False
411,MCCFRAgent,-100,False
411,MCTS_Agent,100,True
412,MCCFRAgent,-84,False
412,MCTS_Agent,84,True
413,MCCFRAgent,65,True
413,MCTS_Agent,-65,False
414,MCCFRAgent,48,True
414,MCTS_Agent,-48,False
415,MCCFRAgent,-100,False
415,MCTS_Agent,100,True
416,MCCFRAgent,-100,False
416,MCTS_Agent,100,True
417,MCCFRAgent,-100,False
417,MCTS_Agent,100,True
418,MCCFRAgent,50,True
418,MCTS_Agent,-50,False
419,MCCFRAgent,-100,False
419,MCTS_Agent,100,True
420,MCCFRAgent,100,True
420,MCTS_Agent,-100,False
421,MCCFRAgent,-72,False
421,MCTS_Agent,72,True
422,MCCFRAgent,12,True
422,MCTS_Agent,-12,False
423,MCCFRAgent,0,False
423,MCTS_Agent,0,False
424,MCCFRAgent,2,True
424,MCTS_Agent,-2,False
425,MCCFRAgent,75,True
425,MCTS_Agent,-75,False
426,MCCFRAgent,100,True
426,MCTS_Agent,-100,False
427,MCCFRAgent,84,True
427,MCTS_Agent,-84,False
428,MCCFRAgent,100,True
428,MCTS_Agent,-100,False
429,MCCFRAgent,20,True
429,MCTS_Agent,-20,False
430,MCCFRAgent,-100,False
430,MCTS_Agent,100,True
431,MCCFRAgent,2,True
431,MCTS_Agent,-2,False
432,MCCFRAgent,0,False
432,MCTS_Agent,0,False
433,MCCFRAgent,-100,False
433,MCTS_Agent,100,True
434,MCCFRAgent,100,True
434,MCTS_Agent,-100,False
435,MCCFRAgent,-92,False
435,MCTS_Agent,92,True
436,MCCFRAgent,-100,False
436,MCTS_Agent,100,True
437,MCCFRAgent,78,True
437,MCTS_Agent,-78,False
438,MCCFRAgent,100,True
438,MCTS_Agent,-100,False
439,MCCFRAgent,64,True
439,MCTS_Agent,-64,False
440,MCCFRAgent,100,True
440,MCTS_Agent,-100,False
441,MCCFRAgent,14,True
441,MCTS_Agent,-14,False
442,MCCFRAgent,80,True
442,MCTS_Agent,-80,False
443,MCCFRAgent,52,True
443,MCTS_Agent,-52,False
444,MCCFRAgent,70,True
444,MCTS_Agent,-70,False
445,MCCFRAgent,-40,False
445,MCTS_Agent,40,True
446,MCCFRAgent,91,True
446,MCTS_Agent,-91,False
447,MCCFRAgent,100,True
447,MCTS_Agent,-100,False
448,MCCFRAgent,-100,False
448,MCTS_Agent,100,True
449,MCCFRAgent,-96,False
449,MCTS_Agent,96,True
450,MCCFRAgent,100,True
