game_num,agent_name,chip_delta,won
1737,HeuristicAgent,-1,False
1737,MCTS_Agent,1,True
1738,HeuristicAgent,-72,False
1738,MCTS_Agent,72,True
1739,HeuristicAgent,96,True
1739,MCTS_Agent,-96,False
1740,HeuristicAgent,-1,False
1740,MCTS_Agent,1,True
1741,HeuristicAgent,-90,False
1741,MCTS_Agent,90,True
1742,HeuristicAgent,-80,False
1742,MCTS_Agent,80,True
1743,HeuristicAgent,82,True
1743,MCTS_Agent,-82,False
1744,HeuristicAgent,-80,False
1744,MCTS_Agent,80,True
1745,HeuristicAgent,-36,False
1745,MCTS_Agent,36,True
1746,HeuristicAgent,-96,False
1746,MCTS_Agent,96,True
1747,HeuristicAgent,-100,False
1747,MCTS_Agent,100,True
1748,HeuristicAgent,100,True
1748,MCTS_Agent,-100,False
1749,HeuristicAgent,47,True
1749,MCTS_Agent,-47,False
1750,HeuristicAgent,-80,False
1750,MCTS_Agent,80,True
1751,HeuristicAgent,100,True
1751,MCTS_Agent,-100,False
1752,HeuristicAgent,70,True
1752,MCTS_Agent,-70,False
1753,HeuristicAgent,-1,False
1753,MCTS_Agent,1,True
1754,HeuristicAgent,0,False
1754,MCTS_Agent,0,False
1755,HeuristicAgent,-32,False
1755,MCTS_Agent,32,True
1756,HeuristicAgent,-60,False
1756,MCTS_Agent,60,True
1757,HeuristicAgent,74,True
1757,MCTS_Agent,-74,False
1758,HeuristicAgent,82,True
1758,MCTS_Agent,-82,False
1759,HeuristicAgent,-1,False
1759,MCTS_Agent,1,True
1760,HeuristicAgent,-72,False
1760,MCTS_Agent,72,True
1761,HeuristicAgent,-90,False
1761,MCTS_Agent,90,True
1762,HeuristicAgent,-1,False
1762,MCTS_Agent,1,True
1763,HeuristicAgent,-1,False
1763,MCTS_Agent,1,True
1764,HeuristicAgent,60,True
1764,MCTS_Agent,-60,False
1765,HeuristicAgent,-91,False
1765,MCTS_Agent,91,True
1766,HeuristicAgent,-1,False
1766,MCTS_Agent,1,True
1767,HeuristicAgent,91,True
1767,MCTS_Agent,-91,False
1768,HeuristicAgent,-1,False
1768,MCTS_Agent,1,True
1769,HeuristicAgent,96,True
1769,MCTS_Agent,-96,False
1770,HeuristicAgent,44,True
1770,MCTS_Agent,-44,False
1771,HeuristicAgent,80,True
1771,MCTS_Agent,-80,False
1772,HeuristicAgent,-1,False
1772,MCTS_Agent,1,True
1773,HeuristicAgent,47,True
1773,MCTS_Agent,-47,False
1774,HeuristicAgent,48,True
1774,MCTS_Agent,-48,False
1775,HeuristicAgent,-100,False
1775,MCTS_Agent,100,True
1776,HeuristicAgent,48,True
1776,MCTS_Agent,-48,False
1777,HeuristicAgent,-100,False
1777,MCTS_Agent,100,True
1778,HeuristicAgent,80,True
1778,MCTS_Agent,-80,False
1779,HeuristicAgent,100,True
1779,MCTS_Agent,-100,False
1780,HeuristicAgent,74,True
1780,MCTS_Agent,-74,False
1781,HeuristicAgent,88,True
1781,MCTS_Agent,-88,False
1782,HeuristicAgent,-96,False
1782,MCTS_Agent,96,True
1783,HeuristicAgent,-60,False
1783,MCTS_Agent,60,True
1784,HeuristicAgent,-90,False
1784,MCTS_Agent,90,True
1785,HeuristicAgent,-32,False
1785,MCTS_Agent,32,True
1786,HeuristicAgent,-1,False
1786,MCTS_Agent,1,True
1787,HeuristicAgent,-72,False
1787,MCTS_Agent,72,True
1788,HeuristicAgent,-1,False
1788,MCTS_Agent,1,True
1789,HeuristicAgent,100,True
1789,MCTS_Agent,-100,False
1790,HeuristicAgent,60,True
1790,MCTS_Agent,-60,False
1791,HeuristicAgent,-72,False
1791,MCTS_Agent,72,True
1792,HeuristicAgent,0,False
1792,MCTS_Agent,0,False
1793,HeuristicAgent,-1,False
1793,MCTS_Agent,1,True
1794,HeuristicAgent,-97,False
1794,MCTS_Agent,97,True
1795,HeuristicAgent,48,True
1795,MCTS_Agent,-48,False
1796,HeuristicAgent,100,True
1796,MCTS_Agent,-100,False
1797,HeuristicAgent,4,True
1797,MCTS_Agent,-4,False
1798,HeuristicAgent,91,True
1798,MCTS_Agent,-91,False
1799,HeuristicAgent,53,True
1799,MCTS_Agent,-53,False
1800,HeuristicAgent,-1,False
1800,MCTS_Agent,1,True
1801,HeuristicAgent,82,True
1801,MCTS_Agent,-82,False
1802,HeuristicAgent,-72,False
1802,MCTS_Agent,72,True
1803,HeuristicAgent,4,True
1803,MCTS_Agent,-4,False
1804,HeuristicAgent,85,True
1804,MCTS_Agent,-85,False
1805,HeuristicAgent,82,True
1805,MCTS_Agent,-82,False
1806,HeuristicAgent,-72,False
1806,MCTS_Agent,72,True
1807,HeuristicAgent,100,True
1807,MCTS_Agent,-100,False
1808,HeuristicAgent,-100,False
1808,MCTS_Agent,100,True
1809,HeuristicAgent,74,True
1809,MCTS_Agent,-74,False
1810,HeuristicAgent,53,True
1810,MCTS_Agent,-53,False
1811,HeuristicAgent,-74,False
1811,MCTS_Agent,74,True
1812,HeuristicAgent,-80,False
1812,MCTS_Agent,80,True
1813,HeuristicAgent,80,True
1813,MCTS_Agent,-80,False
1814,HeuristicAgent,74,True
1814,MCTS_Agent,-74,False
1815,HeuristicAgent,96,True
1815,MCTS_Agent,-96,False
1816,HeuristicAgent,45,True
1816,MCTS_Agent,-45,False
1817,HeuristicAgent,-1,False
1817,MCTS_Agent,1,True
1818,HeuristicAgent,32,True
1818,MCTS_Agent,-32,False
1819,HeuristicAgent,97,True
1819,MCTS_Agent,-97,False
1820,HeuristicAgent,95,True
1820,MCTS_Agent,-95,False
1821,HeuristicAgent,-1,False
1821,MCTS_Agent,1,True
1822,HeuristicAgent,-72,False
1822,MCTS_Agent,72,True
1823,HeuristicAgent,-1,False
1823,MCTS_Agent,1,True
1824,HeuristicAgent,-94,False
1824,MCTS_Agent,94,True
1825,HeuristicAgent,-1,False
1825,MCTS_Agent,1,True
1826,HeuristicAgent,82,True
1826,MCTS_Agent,-82,False
1827,HeuristicAgent,-60,False
1827,MCTS_Agent,60,True
1828,HeuristicAgent,4,True
1828,MCTS_Agent,-4,False
1829,HeuristicAgent,94,True
1829,MCTS_Agent,-94,False
1830,HeuristicAgent,0,False
1830,MCTS_Agent,0,False
1831,HeuristicAgent,0,False
1831,MCTS_Agent,0,False
1832,HeuristicAgent,-100,False
1832,MCTS_Agent,100,True
1833,HeuristicAgent,64,True
1833,MCTS_Agent,-64,False
1834,HeuristicAgent,100,True
1834,MCTS_Agent,-100,False
1835,HeuristicAgent,-32,False
1835,MCTS_Agent,32,True
1836,HeuristicAgent,60,True
1836,MCTS_Agent,-60,False
1837,HeuristicAgent,96,True
1837,MCTS_Agent,-96,False
1838,HeuristicAgent,94,True
1838,MCTS_Agent,-94,False
1839,HeuristicAgent,-72,False
1839,MCTS_Agent,72,True
1840,HeuristicAgent,100,True
1840,MCTS_Agent,-100,False
1841,HeuristicAgent,74,True
1841,MCTS_Agent,-74,False
1842,HeuristicAgent,100,True
1842,MCTS_Agent,-100,False
1843,HeuristicAgent,100,True
1843,MCTS_Agent,-100,False
1844,HeuristicAgent,94,True
1844,MCTS_Agent,-94,False
1845,HeuristicAgent,64,True
1845,MCTS_Agent,-64,False
1846,HeuristicAgent,-1,False
1846,MCTS_Agent,1,True
1847,HeuristicAgent,-72,False
1847,MCTS_Agent,72,True
1848,HeuristicAgent,-100,False
1848,MCTS_Agent,100,True
1849,HeuristicAgent,-54,False
1849,MCTS_Agent,54,True
1850,HeuristicAgent,100,True
1850,MCTS_Agent,-100,False
1851,HeuristicAgent,-1,False
1851,MCTS_Agent,1,True
1852,HeuristicAgent,96,True
1852,MCTS_Agent,-96,False
1853,HeuristicAgent,-72,False
1853,MCTS_Agent,72,True
1854,HeuristicAgent,-1,False
1854,MCTS_Agent,1,True
1855,HeuristicAgent,100,True
1855,MCTS_Agent,-100,False
1856,HeuristicAgent,82,True
1856,MCTS_Agent,-82,False
1857,HeuristicAgent,-48,False
1857,MCTS_Agent,48,True
1858,HeuristicAgent,-1,False
1858,MCTS_Agent,1,True
1859,HeuristicAgent,80,True
1859,MCTS_Agent,-80,False
1860,HeuristicAgent,80,True
1860,MCTS_Agent,-80,False
1861,HeuristicAgent,-82,False
1861,MCTS_Agent,82,True
1862,HeuristicAgent,90,True
1862,MCTS_Agent,-90,False
1863,HeuristicAgent,-90,False
1863,MCTS_Agent,90,True
1864,HeuristicAgent,100,True
1864,MCTS_Agent,-100,False
1865,HeuristicAgent,-1,False
1865,MCTS_Agent,1,True
1866,HeuristicAgent,91,True
1866,MCTS_Agent,-91,False
1867,HeuristicAgent,-80,False
1867,MCTS_Agent,80,True
1868,HeuristicAgent,-1,False
1868,MCTS_Agent,1,True
1869,HeuristicAgent,80,True
1869,MCTS_Agent,-80,False
1870,HeuristicAgent,72,True
1870,MCTS_Agent,-72,False
1871,HeuristicAgent,-72,False
1871,MCTS_Agent,72,True
1872,HeuristicAgent,-72,False
1872,MCTS_Agent,72,True
1873,HeuristicAgent,74,True
1873,MCTS_Agent,-74,False
1874,HeuristicAgent,-1,False
1874,MCTS_Agent,1,True
1875,HeuristicAgent,-80,False
1875,MCTS_Agent,80,True
1876,HeuristicAgent,-1,False
1876,MCTS_Agent,1,True
1877,HeuristicAgent,74,True
1877,MCTS_Agent,-74,False
1878,HeuristicAgent,-1,False
1878,MCTS_Agent,1,True
1879,HeuristicAgent,100,True
1879,MCTS_Agent,-100,False
1880,HeuristicAgent,32,True
1880,MCTS_Agent,-32,False
1881,HeuristicAgent,-100,False
1881,MCTS_Agent,100,True
1882,HeuristicAgent,85,True
1882,MCTS_Agent,-85,False
1883,HeuristicAgent,-1,False
1883,MCTS_Agent,1,True
1884,HeuristicAgent,-90,False
1884,MCTS_Agent,90,True
1885,HeuristicAgent,-72,False
1885,MCTS_Agent,72,True
1886,HeuristicAgent,64,True
1886,MCTS_Agent,-64,False
1887,HeuristicAgent,91,True
1887,MCTS_Agent,-91,False
1888,HeuristicAgent,-90,False
1888,MCTS_Agent,90,True
1889,HeuristicAgent,-1,False
1889,MCTS_Agent,1,True
1890,HeuristicAgent,0,False
1890,MCTS_Agent,0,False
1891,HeuristicAgent,94,True
1891,MCTS_Agent,-94,False
1892,HeuristicAgent,100,True
1892,MCTS_Agent,-100,False
1893,HeuristicAgent,100,True
1893,MCTS_Agent,-100,False
1894,HeuristicAgent,-24,False
1894,MCTS_Agent,24,True
1895,HeuristicAgent,-16,False
1895,MCTS_Agent,16,True
1896,HeuristicAgent,-96,False
1896,MCTS_Agent,96,True
1897,HeuristicAgent,96,True
1897,MCTS_Agent,-96,False
1898,HeuristicAgent,-1,False
1898,MCTS_Agent,1,True
1899,HeuristicAgent,100,True
1899,MCTS_Agent,-100,False
1900,HeuristicAgent,-96,False
1900,MCTS_Agent,96,True
1901,HeuristicAgent,53,True
1901,MCTS_Agent,-53,False
1902,HeuristicAgent,-1,False
1902,MCTS_Agent,1,True
1903,HeuristicAgent,53,True
1903,MCTS_Agent,-53,False
1904,HeuristicAgent,-72,False
1904,MCTS_Agent,72,True
1905,HeuristicAgent,-90,False
1905,MCTS_Agent,90,True
1906,HeuristicAgent,-90,False
1906,MCTS_Agent,90,True
1907,HeuristicAgent,-48,False
1907,MCTS_Agent,48,True
1908,HeuristicAgent,10,True
1908,MCTS_Agent,-10,False
1909,HeuristicAgent,-100,False
1909,MCTS_Agent,100,True
1910,HeuristicAgent,-60,False
1910,MCTS_Agent,60,True
1911,HeuristicAgent,-36,False
1911,MCTS_Agent,36,True
1912,HeuristicAgent,-12,False
1912,MCTS_Agent,12,True
1913,HeuristicAgent,94,True
1913,MCTS_Agent,-94,False
1914,HeuristicAgent,86,True
1914,MCTS_Agent,-86,False
1915,HeuristicAgent,0,False
1915,MCTS_Agent,0,False
1916,HeuristicAgent,100,True
1916,MCTS_Agent,-100,False
1917,HeuristicAgent,-1,False
1917,MCTS_Agent,1,True
1918,HeuristicAgent,80,True
1918,MCTS_Agent,-80,False
1919,HeuristicAgent,-1,False
1919,MCTS_Agent,1,True
1920,HeuristicAgent,65,True
1920,MCTS_Agent,-65,False
1921,HeuristicAgent,99,True
1921,MCTS_Agent,-99,False
1922,HeuristicAgent,94,True
1922,MCTS_Agent,-94,False
1923,HeuristicAgent,88,True
1923,MCTS_Agent,-88,False
1924,HeuristicAgent,74,True
1924,MCTS_Agent,-74,False
1925,HeuristicAgent,100,True
1925,MCTS_Agent,-100,False
1926,HeuristicAgent,-1,False
1926,MCTS_Agent,1,True
1927,HeuristicAgent,96,True
1927,MCTS_Agent,-96,False
1928,HeuristicAgent,-16,False
1928,MCTS_Agent,16,True
1929,HeuristicAgent,16,True
1929,MCTS_Agent,-16,False
1930,HeuristicAgent,96,True
1930,MCTS_Agent,-96,False
1931,HeuristicAgent,88,True
1931,MCTS_Agent,-88,False
1932,HeuristicAgent,-96,False
1932,MCTS_Agent,96,True
1933,HeuristicAgent,-100,False
1933,MCTS_Agent,100,True
1934,HeuristicAgent,-1,False
1934,MCTS_Agent,1,True
1935,HeuristicAgent,-1,False
1935,MCTS_Agent,1,True
1936,HeuristicAgent,-1,False
1936,MCTS_Agent,1,True
1937,HeuristicAgent,88,True
1937,MCTS_Agent,-88,False
1938,HeuristicAgent,-100,False
1938,MCTS_Agent,100,True
1939,HeuristicAgent,96,True
1939,MCTS_Agent,-96,False
1940,HeuristicAgent,100,True
1940,MCTS_Agent,-100,False
1941,HeuristicAgent,0,False
1941,MCTS_Agent,0,False
1942,HeuristicAgent,-1,False
1942,MCTS_Agent,1,True
1943,HeuristicAgent,-100,False
1943,MCTS_Agent,100,True
1944,HeuristicAgent,80,True
1944,MCTS_Agent,-80,False
1945,HeuristicAgent,-70,False
1945,MCTS_Agent,70,True
1946,HeuristicAgent,100,True
1946,MCTS_Agent,-100,False
1947,HeuristicAgent,100,True
1947,MCTS_Agent,-100,False
1948,HeuristicAgent,-1,False
1948,MCTS_Agent,1,True
1949,HeuristicAgent,100,True
1949,MCTS_Agent,-100,False
1950,HeuristicAgent,70,True
1950,MCTS_Agent,-70,False
1951,HeuristicAgent,-70,False
1951,MCTS_Agent,70,True
1952,HeuristicAgent,80,True
1952,MCTS_Agent,-80,False
1953,HeuristicAgent,71,True
1953,MCTS_Agent,-71,False
1954,HeuristicAgent,-90,False
1954,MCTS_Agent,90,True
1955,HeuristicAgent,-1,False
1955,MCTS_Agent,1,True
1956,HeuristicAgent,-48,False
1956,MCTS_Agent,48,True
1957,HeuristicAgent,100,True
1957,MCTS_Agent,-100,False
1958,HeuristicAgent,-90,False
1958,MCTS_Agent,90,True
1959,HeuristicAgent,34,True
1959,MCTS_Agent,-34,False
1960,HeuristicAgent,-1,False
1960,MCTS_Agent,1,True
1961,HeuristicAgent,65,True
1961,MCTS_Agent,-65,False
1962,HeuristicAgent,-48,False
1962,MCTS_Agent,48,True
1963,HeuristicAgent,60,True
1963,MCTS_Agent,-60,False
1964,HeuristicAgent,-32,False
1964,MCTS_Agent,32,True
1965,HeuristicAgent,-1,False
1965,MCTS_Agent,1,True
1966,HeuristicAgent,83,True
1966,MCTS_Agent,-83,False
1967,HeuristicAgent,-72,False
1967,MCTS_Agent,72,True
1968,HeuristicAgent,-100,False
1968,MCTS_Agent,100,True
1969,HeuristicAgent,32,True
1969,MCTS_Agent,-32,False
1970,HeuristicAgent,94,True
1970,MCTS_Agent,-94,False
1971,HeuristicAgent,-72,False
1971,MCTS_Agent,72,True
1972,HeuristicAgent,53,True
1972,MCTS_Agent,-53,False
1973,HeuristicAgent,100,True
1973,MCTS_Agent,-100,False
1974,HeuristicAgent,85,True
1974,MCTS_Agent,-85,False
1975,HeuristicAgent,-1,False
1975,MCTS_Agent,1,True
1976,HeuristicAgent,-72,False
1976,MCTS_Agent,72,True
1977,HeuristicAgent,100,True
1977,MCTS_Agent,-100,False
1978,HeuristicAgent,-80,False
1978,MCTS_Agent,80,True
1979,HeuristicAgent,-1,False
1979,MCTS_Agent,1,True
1980,HeuristicAgent,-32,False
1980,MCTS_Agent,32,True
1981,HeuristicAgent,96,True
1981,MCTS_Agent,-96,False
1982,HeuristicAgent,-48,False
1982,MCTS_Agent,48,True
1983,HeuristicAgent,53,True
1983,MCTS_Agent,-53,False
1984,HeuristicAgent,-1,False
1984,MCTS_Agent,1,True
1985,HeuristicAgent,-80,False
1985,MCTS_Agent,80,True
1986,HeuristicAgent,-48,False
1986,MCTS_Agent,48,True
1987,HeuristicAgent,-1,False
1987,MCTS_Agent,1,True
1988,HeuristicAgent,-1,False
1988,MCTS_Agent,1,True
1989,HeuristicAgent,2,True
1989,MCTS_Agent,-2,False
1990,HeuristicAgent,82,True
1990,MCTS_Agent,-82,False
1991,HeuristicAgent,-1,False
1991,MCTS_Agent,1,True
1992,HeuristicAgent,-1,False
1992,MCTS_Agent,1,True
1993,HeuristicAgent,71,True
1993,MCTS_Agent,-71,False
1994,HeuristicAgent,-32,False
1994,MCTS_Agent,32,True
1995,HeuristicAgent,-80,False
1995,MCTS_Agent,80,True
1996,HeuristicAgent,-96,False
1996,MCTS_Agent,96,True
1997,HeuristicAgent,100,True
1997,MCTS_Agent,-100,False
1998,HeuristicAgent,-1,False
1998,MCTS_Agent,1,True
1999,HeuristicAgent,0,False
1999,MCTS_Agent,0,False
2000,HeuristicAgent,100,True
2000,MCTS_Agent,-100,False
2001,HeuristicAgent,32,True
2001,MCTS_Agent,-32,False
2002,HeuristicAgent,71,True
2002,MCTS_Agent,-71,False
2003,HeuristicAgent,-16,False
2003,MCTS_Agent,16,True
2004,HeuristicAgent,-100,False
2004,MCTS_Agent,100,True
2005,HeuristicAgent,-1,False
2005,MCTS_Agent,1,True
2006,HeuristicAgent,-1,False
2006,MCTS_Agent,1,True
2007,HeuristicAgent,47,True
2007,MCTS_Agent,-47,False
2008,HeuristicAgent,-36,False
2008,MCTS_Agent,36,True
2009,HeuristicAgent,100,True
2009,MCTS_Agent,-100,False
2010,HeuristicAgent,0,False
2010,MCTS_Agent,0,False
2011,HeuristicAgent,64,True
2011,MCTS_Agent,-64,False
2012,HeuristicAgent,47,True
2012,MCTS_Agent,-47,False
2013,HeuristicAgent,90,True
2013,MCTS_Agent,-90,False
2014,HeuristicAgent,80,True
2014,MCTS_Agent,-80,False
2015,HeuristicAgent,91,True
2015,MCTS_Agent,-91,False
2016,HeuristicAgent,-96,False
2016,MCTS_Agent,96,True
2017,HeuristicAgent,80,True
2017,MCTS_Agent,-80,False
2018,HeuristicAgent,100,True
2018,MCTS_Agent,-100,False
2019,HeuristicAgent,-54,False
2019,MCTS_Agent,54,True
2020,HeuristicAgent,-97,False
2020,MCTS_Agent,97,True
2021,HeuristicAgent,48,True
2021,MCTS_Agent,-48,False
2022,HeuristicAgent,-1,False
2022,MCTS_Agent,1,True
2023,HeuristicAgent,60,True
2023,MCTS_Agent,-60,False
2024,HeuristicAgent,80,True
2024,MCTS_Agent,-80,False
2025,HeuristicAgent,-54,False
2025,MCTS_Agent,54,True
2026,HeuristicAgent,-100,False
2026,MCTS_Agent,100,True
2027,HeuristicAgent,53,True
2027,MCTS_Agent,-53,False
2028,HeuristicAgent,-82,False
2028,MCTS_Agent,82,True
2029,HeuristicAgent,-1,False
2029,MCTS_Agent,1,True
2030,HeuristicAgent,-48,False
2030,MCTS_Agent,48,True
2031,HeuristicAgent,-100,False
2031,MCTS_Agent,100,True
2032,HeuristicAgent,-1,False
2032,MCTS_Agent,1,True
2033,HeuristicAgent,-1,False
2033,MCTS_Agent,1,True
2034,HeuristicAgent,0,False
2034,MCTS_Agent,0,False
2035,HeuristicAgent,88,True
2035,MCTS_Agent,-88,False
2036,HeuristicAgent,2,True
2036,MCTS_Agent,-2,False
2037,HeuristicAgent,-91,False
2037,MCTS_Agent,91,True
2038,HeuristicAgent,-70,False
2038,MCTS_Agent,70,True
2039,HeuristicAgent,2,True
2039,MCTS_Agent,-2,False
2040,HeuristicAgent,80,True
2040,MCTS_Agent,-80,False
2041,HeuristicAgent,100,True
2041,MCTS_Agent,-100,False
2042,HeuristicAgent,-1,False
2042,MCTS_Agent,1,True
2043,HeuristicAgent,-100,False
2043,MCTS_Agent,100,True
2044,HeuristicAgent,-1,False
2044,MCTS_Agent,1,True
2045,HeuristicAgent,-100,False
2045,MCTS_Agent,100,True
2046,HeuristicAgent,-100,False
2046,MCTS_Agent,100,True
2047,HeuristicAgent,-100,False
2047,MCTS_Agent,100,True
2048,HeuristicAgent,100,True
2048,MCTS_Agent,-100,False
2049,HeuristicAgent,-100,False
2049,MCTS_Agent,100,True
2050,HeuristicAgent,100,True
2050,MCTS_Agent,-100,False
2051,HeuristicAgent,-1,False
2051,MCTS_Agent,1,True
2052,HeuristicAgent,-1,False
2052,MCTS_Agent,1,True
2053,HeuristicAgent,80,True
2053,MCTS_Agent,-80,False
2054,HeuristicAgent,48,True
2054,MCTS_Agent,-48,False
2055,HeuristicAgent,-96,False
2055,MCTS_Agent,96,True
2056,HeuristicAgent,60,True
2056,MCTS_Agent,-60,False
2057,HeuristicAgent,94,True
2057,MCTS_Agent,-94,False
2058,HeuristicAgent,-72,False
2058,MCTS_Agent,72,True
2059,HeuristicAgent,82,True
2059,MCTS_Agent,-82,False
2060,HeuristicAgent,-82,False
2060,MCTS_Agent,82,True
2061,HeuristicAgent,53,True
2061,MCTS_Agent,-53,False
2062,HeuristicAgent,-1,False
2062,MCTS_Agent,1,True
2063,HeuristicAgent,80,True
2063,MCTS_Agent,-80,False
2064,HeuristicAgent,94,True
2064,MCTS_Agent,-94,False
2065,HeuristicAgent,-1,False
2065,MCTS_Agent,1,True
2066,HeuristicAgent,53,True
2066,MCTS_Agent,-53,False
2067,HeuristicAgent,-1,False
2067,MCTS_Agent,1,True
2068,HeuristicAgent,-1,False
2068,MCTS_Agent,1,True
2069,HeuristicAgent,56,True
2069,MCTS_Agent,-56,False
2070,HeuristicAgent,-1,False
2070,MCTS_Agent,1,True
2071,HeuristicAgent,94,True
2071,MCTS_Agent,-94,False
2072,HeuristicAgent,55,True
2072,MCTS_Agent,-55,False
2073,HeuristicAgent,94,True
2073,MCTS_Agent,-94,False
2074,HeuristicAgent,-1,False
2074,MCTS_Agent,1,True
2075,HeuristicAgent,2,True
2075,MCTS_Agent,-2,False
2076,HeuristicAgent,-100,False
2076,MCTS_Agent,100,True
2077,HeuristicAgent,-1,False
2077,MCTS_Agent,1,True
2078,HeuristicAgent,-1,False
2078,MCTS_Agent,1,True
2079,HeuristicAgent,-1,False
2079,MCTS_Agent,1,True
2080,HeuristicAgent,96,True
2080,MCTS_Agent,-96,False
2081,HeuristicAgent,-91,False
2081,MCTS_Agent,91,True
2082,HeuristicAgent,-100,False
2082,MCTS_Agent,100,True
2083,HeuristicAgent,80,True
2083,MCTS_Agent,-80,False
2084,HeuristicAgent,73,True
2084,MCTS_Agent,-73,False
2085,HeuristicAgent,60,True
2085,MCTS_Agent,-60,False
2086,HeuristicAgent,-72,False
2086,MCTS_Agent,72,True
2087,HeuristicAgent,94,True
2087,MCTS_Agent,-94,False
2088,HeuristicAgent,-90,False
2088,MCTS_Agent,90,True
2089,HeuristicAgent,-32,False
2089,MCTS_Agent,32,True
2090,HeuristicAgent,60,True
2090,MCTS_Agent,-60,False
2091,HeuristicAgent,82,True
2091,MCTS_Agent,-82,False
2092,HeuristicAgent,48,True
2092,MCTS_Agent,-48,False
2093,HeuristicAgent,94,True
2093,MCTS_Agent,-94,False
2094,HeuristicAgent,100,True
2094,MCTS_Agent,-100,False
2095,HeuristicAgent,85,True
2095,MCTS_Agent,-85,False
2096,HeuristicAgent,91,True
2096,MCTS_Agent,-91,False
2097,HeuristicAgent,100,True
2097,MCTS_Agent,-100,False
2098,HeuristicAgent,64,True
2098,MCTS_Agent,-64,False
2099,HeuristicAgent,100,True
2099,MCTS_Agent,-100,False
2100,HeuristicAgent,-48,False
2100,MCTS_Agent,48,True
2101,HeuristicAgent,91,True
2101,MCTS_Agent,-91,False
2102,HeuristicAgent,91,True
2102,MCTS_Agent,-91,False
2103,HeuristicAgent,100,True
2103,MCTS_Agent,-100,False
2104,HeuristicAgent,0,False
2104,MCTS_Agent,0,False
2105,HeuristicAgent,32,True
2105,MCTS_Agent,-32,False
2106,HeuristicAgent,100,True
2106,MCTS_Agent,-100,False
2107,HeuristicAgent,-48,False
2107,MCTS_Agent,48,True
2108,HeuristicAgent,70,True
2108,MCTS_Agent,-70,False
2109,HeuristicAgent,-99,False
2109,MCTS_Agent,99,True
2110,HeuristicAgent,80,True
2110,MCTS_Agent,-80,False
2111,HeuristicAgent,90,True
2111,MCTS_Agent,-90,False
2112,HeuristicAgent,2,True
2112,MCTS_Agent,-2,False
2113,HeuristicAgent,0,False
2113,MCTS_Agent,0,False
2114,HeuristicAgent,100,True
2114,MCTS_Agent,-100,False
2115,HeuristicAgent,-1,False
2115,MCTS_Agent,1,True
2116,HeuristicAgent,96,True
2116,MCTS_Agent,-96,False
2117,HeuristicAgent,100,True
2117,MCTS_Agent,-100,False
2118,HeuristicAgent,55,True
2118,MCTS_Agent,-55,False
2119,HeuristicAgent,-80,False
2119,MCTS_Agent,80,True
2120,HeuristicAgent,-90,False
2120,MCTS_Agent,90,True
2121,HeuristicAgent,-1,False
2121,MCTS_Agent,1,True
2122,HeuristicAgent,0,False
2122,MCTS_Agent,0,False
2123,HeuristicAgent,72,True
2123,MCTS_Agent,-72,False
2124,HeuristicAgent,-100,False
2124,MCTS_Agent,100,True
2125,HeuristicAgent,-72,False
2125,MCTS_Agent,72,True
2126,HeuristicAgent,71,True
2126,MCTS_Agent,-71,False
2127,HeuristicAgent,91,True
2127,MCTS_Agent,-91,False
2128,HeuristicAgent,-72,False
2128,MCTS_Agent,72,True
2129,HeuristicAgent,47,True
2129,MCTS_Agent,-47,False
2130,HeuristicAgent,-100,False
2130,MCTS_Agent,100,True
2131,HeuristicAgent,100,True
2131,MCTS_Agent,-100,False
2132,HeuristicAgent,-8,False
2132,MCTS_Agent,8,True
2133,HeuristicAgent,-72,False
2133,MCTS_Agent,72,True
2134,HeuristicAgent,90,True
2134,MCTS_Agent,-90,False
2135,HeuristicAgent,100,True
2135,MCTS_Agent,-100,False
2136,HeuristicAgent,-72,False
2136,MCTS_Agent,72,True
2137,HeuristicAgent,-80,False
2137,MCTS_Agent,80,True
2138,HeuristicAgent,-1,False
2138,MCTS_Agent,1,True
2139,HeuristicAgent,-54,False
2139,MCTS_Agent,54,True
2140,HeuristicAgent,-100,False
2140,MCTS_Agent,100,True
2141,HeuristicAgent,100,True
2141,MCTS_Agent,-100,False
2142,HeuristicAgent,94,True
2142,MCTS_Agent,-94,False
2143,HeuristicAgent,-85,False
2143,MCTS_Agent,85,True
2144,HeuristicAgent,91,True
2144,MCTS_Agent,-91,False
2145,HeuristicAgent,100,True
2145,MCTS_Agent,-100,False
2146,HeuristicAgent,32,True
2146,MCTS_Agent,-32,False
2147,HeuristicAgent,-72,False
2147,MCTS_Agent,72,True
2148,HeuristicAgent,74,True
2148,MCTS_Agent,-74,False
2149,HeuristicAgent,-100,False
2149,MCTS_Agent,100,True
2150,HeuristicAgent,70,True
2150,MCTS_Agent,-70,False
2151,HeuristicAgent,-100,False
2151,MCTS_Agent,100,True
2152,HeuristicAgent,-48,False
2152,MCTS_Agent,48,True
2153,HeuristicAgent,-80,False
2153,MCTS_Agent,80,True
2154,HeuristicAgent,82,True
2154,MCTS_Agent,-82,False
2155,HeuristicAgent,90,True
2155,MCTS_Agent,-90,False
2156,HeuristicAgent,2,True
2156,MCTS_Agent,-2,False
2157,HeuristicAgent,85,True
2157,MCTS_Agent,-85,False
2158,HeuristicAgent,100,True
2158,MCTS_Agent,-100,False
2159,HeuristicAgent,100,True
2159,MCTS_Agent,-100,False
2160,HeuristicAgent,60,True
2160,MCTS_Agent,-60,False
