game_num,agent_name,chip_delta,won
197,HeuristicAgent,-100,False
198,MCCFRAgent,2,True
198,HeuristicAgent,-2,False
199,MCCFRAgent,2,True
199,HeuristicAgent,-2,False
200,MCCFRAgent,100,True
200,HeuristicAgent,-100,False
201,MCCFRAgent,2,True
201,HeuristicAgent,-2,False
202,MCCFRAgent,-68,False
202,HeuristicAgent,68,True
203,MCCFRAgent,-8,False
203,HeuristicAgent,8,True
204,MCCFRAgent,2,True
204,HeuristicAgent,-2,False
205,MCCFRAgent,-100,False
205,HeuristicAgent,100,True
206,MCCFRAgent,100,True
206,HeuristicAgent,-100,False
207,MCCFRAgent,2,True
207,HeuristicAgent,-2,False
208,MCCFRAgent,-32,False
208,HeuristicAgent,32,True
209,MCCFRAgent,-96,False
209,HeuristicAgent,96,True
210,MCCFRAgent,-4,False
210,HeuristicAgent,4,True
211,MCCFRAgent,-100,False
211,HeuristicAgent,100,True
212,MCCFRAgent,-100,False
212,HeuristicAgent,100,True
213,MCCFRAgent,-100,False
213,HeuristicAgent,100,True
214,MCCFRAgent,2,True
214,HeuristicAgent,-2,False
215,MCCFRAgent,6,True
215,HeuristicAgent,-6,False
216,MCCFRAgent,2,True
216,HeuristicAgent,-2,False
217,MCCFRAgent,-4,False
217,HeuristicAgent,4,True
218,MCCFRAgent,100,True
218,HeuristicAgent,-100,False
219,MCCFRAgent,-40,False
219,HeuristicAgent,40,True
220,MCCFRAgent,-100,False
220,HeuristicAgent,100,True
221,MCCFRAgent,-4,False
221,HeuristicAgent,4,True
222,MCCFRAgent,100,True
222,HeuristicAgent,-100,False
223,MCCFRAgent,-100,False
223,HeuristicAgent,100,True
224,MCCFRAgent,64,True
224,HeuristicAgent,-64,False
225,MCCFRAgent,-100,False
225,HeuristicAgent,100,True
226,MCCFRAgent,80,True
226,HeuristicAgent,-80,False
227,MCCFRAgent,2,True
227,HeuristicAgent,-2,False
228,MCCFRAgent,2,True
228,HeuristicAgent,-2,False
229,MCCFRAgent,100,True
229,HeuristicAgent,-100,False
230,MCCFRAgent,100,True
230,HeuristicAgent,-100,False
231,MCCFRAgent,-2,False
231,HeuristicAgent,2,True
232,MCCFRAgent,68,True
232,HeuristicAgent,-68,False
233,MCCFRAgent,-100,False
233,HeuristicAgent,100,True
234,MCCFRAgent,100,True
234,HeuristicAgent,-100,False
235,MCCFRAgent,40,True
235,HeuristicAgent,-40,False
236,MCCFRAgent,100,True
236,HeuristicAgent,-100,False
237,MCCFRAgent,-94,False
237,HeuristicAgent,94,True
238,MCCFRAgent,-100,False
238,HeuristicAgent,100,True
239,MCCFRAgent,100,True
239,HeuristicAgent,-100,False
240,MCCFRAgent,2,True
240,HeuristicAgent,-2,False
241,MCCFRAgent,100,True
241,HeuristicAgent,-100,False
242,MCCFRAgent,-2,False
242,HeuristicAgent,2,True
243,MCCFRAgent,24,True
243,HeuristicAgent,-24,False
244,MCCFRAgent,16,True
244,HeuristicAgent,-16,False
245,MCCFRAgent,-100,False
245,HeuristicAgent,100,True
246,MCCFRAgent,2,True
246,HeuristicAgent,-2,False
247,MCCFRAgent,2,True
247,HeuristicAgent,-2,False
248,MCCFRAgent,-36,False
248,HeuristicAgent,36,True
249,MCCFRAgent,80,True
249,HeuristicAgent,-80,False
250,MCCFRAgent,-100,False
250,HeuristicAgent,100,True
251,MCCFRAgent,20,True
251,HeuristicAgent,-20,False
252,MCCFRAgent,2,True
252,HeuristicAgent,-2,False
253,MCCFRAgent,2,True
253,HeuristicAgent,-2,False
254,MCCFRAgent,-100,False
254,HeuristicAgent,100,True
255,MCCFRAgent,100,True
255,HeuristicAgent,-100,False
256,MCCFRAgent,100,True
256,HeuristicAgent,-100,False
257,MCCFRAgent,100,True
257,HeuristicAgent,-100,False
258,MCCFRAgent,0,False
258,HeuristicAgent,0,False
259,MCCFRAgent,2,True
259,HeuristicAgent,-2,False
260,MCCFRAgent,2,True
260,HeuristicAgent,-2,False
261,MCCFRAgent,2,True
261,HeuristicAgent,-2,False
262,MCCFRAgent,-100,False
262,HeuristicAgent,100,True
263,MCCFRAgent,100,True
263,HeuristicAgent,-100,False
264,MCCFRAgent,2,True
264,HeuristicAgent,-2,False
265,MCCFRAgent,2,True
265,HeuristicAgent,-2,False
266,MCCFRAgent,100,True
266,HeuristicAgent,-100,False
267,MCCFRAgent,2,True
267,HeuristicAgent,-2,False
268,MCCFRAgent,85,True
268,HeuristicAgent,-85,False
269,MCCFRAgent,2,True
269,HeuristicAgent,-2,False
270,MCCFRAgent,-8,False
270,HeuristicAgent,8,True
271,MCCFRAgent,2,True
271,HeuristicAgent,-2,False
272,MCCFRAgent,-100,False
272,HeuristicAgent,100,True
273,MCCFRAgent,-85,False
273,HeuristicAgent,85,True
274,MCCFRAgent,-74,False
274,HeuristicAgent,74,True
275,MCCFRAgent,100,True
275,HeuristicAgent,-100,False
276,MCCFRAgent,-100,False
276,HeuristicAgent,100,True
277,MCCFRAgent,2,True
277,HeuristicAgent,-2,False
278,MCCFRAgent,4,True
278,HeuristicAgent,-4,False
279,MCCFRAgent,-100,False
279,HeuristicAgent,100,True
280,MCCFRAgent,100,True
280,HeuristicAgent,-100,False
281,MCCFRAgent,-17,False
281,HeuristicAgent,17,True
282,MCCFRAgent,8,True
282,HeuristicAgent,-8,False
283,MCCFRAgent,-88,False
283,HeuristicAgent,88,True
284,MCCFRAgent,8,True
284,HeuristicAgent,-8,False
285,MCCFRAgent,-96,False
285,HeuristicAgent,96,True
286,MCCFRAgent,-100,False
286,HeuristicAgent,100,True
287,MCCFRAgent,-100,False
287,HeuristicAgent,100,True
288,MCCFRAgent,2,True
288,HeuristicAgent,-2,False
289,MCCFRAgent,-68,False
289,HeuristicAgent,68,True
290,MCCFRAgent,100,True
290,HeuristicAgent,-100,False
291,MCCFRAgent,6,True
291,HeuristicAgent,-6,False
292,MCCFRAgent,-17,False
292,HeuristicAgent,17,True
293,MCCFRAgent,-100,False
293,HeuristicAgent,100,True
294,MCCFRAgent,100,True
294,HeuristicAgent,-100,False
295,MCCFRAgent,64,True
295,HeuristicAgent,-64,False
296,MCCFRAgent,-100,False
296,HeuristicAgent,100,True
297,MCCFRAgent,-100,False
297,HeuristicAgent,100,True
298,MCCFRAgent,100,True
298,HeuristicAgent,-100,False
299,MCCFRAgent,2,True
299,HeuristicAgent,-2,False
300,MCCFRAgent,0,False
300,HeuristicAgent,0,False
301,MCCFRAgent,100,True
301,HeuristicAgent,-100,False
302,MCCFRAgent,-12,False
302,HeuristicAgent,12,True
303,MCCFRAgent,-100,False
303,HeuristicAgent,100,True
304,MCCFRAgent,-100,False
304,HeuristicAgent,100,True
305,MCCFRAgent,100,True
305,HeuristicAgent,-100,False
306,MCCFRAgent,72,True
306,HeuristicAgent,-72,False
307,MCCFRAgent,4,True
307,HeuristicAgent,-4,False
308,MCCFRAgent,-88,False
308,HeuristicAgent,88,True
309,MCCFRAgent,-32,False
309,HeuristicAgent,32,True
310,MCCFRAgent,2,True
310,HeuristicAgent,-2,False
311,MCCFRAgent,100,True
311,HeuristicAgent,-100,False
312,MCCFRAgent,-100,False
312,HeuristicAgent,100,True
313,MCCFRAgent,2,True
313,HeuristicAgent,-2,False
314,MCCFRAgent,-100,False
314,HeuristicAgent,100,True
315,MCCFRAgent,100,True
315,HeuristicAgent,-100,False
316,MCCFRAgent,-8,False
316,HeuristicAgent,8,True
317,MCCFRAgent,-32,False
317,HeuristicAgent,32,True
318,MCCFRAgent,8,True
318,HeuristicAgent,-8,False
319,MCCFRAgent,-100,False
319,HeuristicAgent,100,True
320,MCCFRAgent,100,True
320,HeuristicAgent,-100,False
321,MCCFRAgent,2,True
321,HeuristicAgent,-2,False
322,MCCFRAgent,-84,False
322,HeuristicAgent,84,True
323,MCCFRAgent,100,True
323,HeuristicAgent,-100,False
324,MCCFRAgent,2,True
324,HeuristicAgent,-2,False
325,MCCFRAgent,-60,False
325,HeuristicAgent,60,True
326,MCCFRAgent,2,True
326,HeuristicAgent,-2,False
327,MCCFRAgent,-100,False
327,HeuristicAgent,100,True
328,MCCFRAgent,2,True
328,HeuristicAgent,-2,False
329,MCCFRAgent,-40,False
329,HeuristicAgent,40,True
330,MCCFRAgent,10,True
330,HeuristicAgent,-10,False
331,MCCFRAgent,100,True
331,HeuristicAgent,-100,False
332,MCCFRAgent,-100,False
332,HeuristicAgent,100,True
333,MCCFRAgent,2,True
333,HeuristicAgent,-2,False
334,MCCFRAgent,-100,False
334,HeuristicAgent,100,True
335,MCCFRAgent,100,True
335,HeuristicAgent,-100,False
336,MCCFRAgent,-16,False
336,HeuristicAgent,16,True
337,MCCFRAgent,100,True
337,HeuristicAgent,-100,False
338,MCCFRAgent,-16,False
338,HeuristicAgent,16,True
339,MCCFRAgent,100,True
339,HeuristicAgent,-100,False
340,MCCFRAgent,2,True
340,HeuristicAgent,-2,False
341,MCCFRAgent,-74,False
341,HeuristicAgent,74,True
342,MCCFRAgent,8,True
342,HeuristicAgent,-8,False
343,MCCFRAgent,-24,False
343,HeuristicAgent,24,True
344,MCCFRAgent,2,True
344,HeuristicAgent,-2,False
345,MCCFRAgent,-100,False
345,HeuristicAgent,100,True
346,MCCFRAgent,-100,False
346,HeuristicAgent,100,True
347,MCCFRAgent,-100,False
347,HeuristicAgent,100,True
348,MCCFRAgent,94,True
348,HeuristicAgent,-94,False
349,MCCFRAgent,0,False
349,HeuristicAgent,0,False
350,MCCFRAgent,64,True
350,HeuristicAgent,-64,False
351,MCCFRAgent,12,True
351,HeuristicAgent,-12,False
352,MCCFRAgent,100,True
352,HeuristicAgent,-100,False
353,MCCFRAgent,-100,False
353,HeuristicAgent,100,True
354,MCCFRAgent,2,True
354,HeuristicAgent,-2,False
355,MCCFRAgent,-100,False
355,HeuristicAgent,100,True
356,MCCFRAgent,-100,False
356,HeuristicAgent,100,True
357,MCCFRAgent,-68,False
357,HeuristicAgent,68,True
358,MCCFRAgent,-80,False
358,HeuristicAgent,80,True
359,MCCFRAgent,80,True
359,HeuristicAgent,-80,False
360,MCCFRAgent,24,True
360,HeuristicAgent,-24,False
361,MCCFRAgent,100,True
361,HeuristicAgent,-100,False
362,MCCFRAgent,-100,False
362,HeuristicAgent,100,True
363,MCCFRAgent,-100,False
363,HeuristicAgent,100,True
364,MCCFRAgent,-16,False
364,HeuristicAgent,16,True
365,MCCFRAgent,-12,False
365,HeuristicAgent,12,True
366,MCCFRAgent,-100,False
366,HeuristicAgent,100,True
367,MCCFRAgent,4,True
367,HeuristicAgent,-4,False
368,MCCFRAgent,100,True
368,HeuristicAgent,-100,False
369,MCCFRAgent,68,True
369,HeuristicAgent,-68,False
370,MCCFRAgent,-100,False
370,HeuristicAgent,100,True
371,MCCFRAgent,2,True
371,HeuristicAgent,-2,False
372,MCCFRAgent,2,True
372,HeuristicAgent,-2,False
373,MCCFRAgent,-100,False
373,HeuristicAgent,100,True
374,MCCFRAgent,-4,False
374,HeuristicAgent,4,True
375,MCCFRAgent,2,True
375,HeuristicAgent,-2,False
376,MCCFRAgent,4,True
376,HeuristicAgent,-4,False
377,MCCFRAgent,-100,False
377,HeuristicAgent,100,True
378,MCCFRAgent,-12,False
378,HeuristicAgent,12,True
379,MCCFRAgent,-100,False
379,HeuristicAgent,100,True
380,MCCFRAgent,-80,False
380,HeuristicAgent,80,True
381,MCCFRAgent,8,True
381,HeuristicAgent,-8,False
382,MCCFRAgent,94,True
382,HeuristicAgent,-94,False
383,MCCFRAgent,100,True
383,HeuristicAgent,-100,False
384,MCCFRAgent,17,True
384,HeuristicAgent,-17,False
385,MCCFRAgent,0,False
385,HeuristicAgent,0,False
386,MCCFRAgent,100,True
386,HeuristicAgent,-100,False
387,MCCFRAgent,-100,False
387,HeuristicAgent,100,True
388,MCCFRAgent,2,True
